acpl,cpl_std,critical_accuracy,skill_consistency_gap,think_time_std,low_acpl_game_rate,outlier_game_count,avg_rating,num_games,player,is_cheater
0.318437528272867,0.6317530719489062,0.5137931034482759,-0.0485700522657672,3.618779539370295,0.0717131474103585,0.0,2893.2344827586207,435,wonderland305,False
0.3543353621424224,0.6718083032811912,0.5092592592592593,-0.0201715304563936,3.1085599822969523,0.075,1.0,2817.2487562189053,402,mlchael,False
0.3473374613003095,0.6869205077392057,0.5047619047619047,0.0408416988416987,5.335174252348384,0.0,0.0,2651.1304347826085,23,hardwork1996,False
0.324633431085044,0.6505704223409519,0.4947368421052631,-0.0436329268292683,4.307292609995969,0.0,0.0,2759.0,20,mindset2020,False
0.3209708078750848,0.645369275317568,0.4909502262443438,-0.0030339900029404,5.459722272876568,0.0526315789473684,0.0,2814.1794871794873,39,onepoundrook,False
0.3709983633387889,0.7082640438476802,0.4757033248081841,0.0048425182631535,6.364676385236098,0.064516129032258,1.0,2668.285714285714,42,mightbedecent,False
0.2833417373366949,0.6255334484045417,0.55270729793356,-0.0125114975047535,5.514935864887394,0.1693811074918566,0.0,2915.4794520547944,438,legacyofbob,False
0.2735723270440252,0.5540556639283302,0.5081081081081081,0.0147607114624505,4.5534407808242,0.05,0.0,2700.9,20,lance5500,False
0.2957506170992595,0.6113099947517646,0.5223169508525577,-0.0182848067544788,4.983216253683285,0.1424050632911392,0.0,2952.5683229813662,322,mraquariyaz67,False
0.3262475049900199,0.6545147145752885,0.521311475409836,0.0343209930715935,2.6936552421674262,0.15,0.0,2719.85,20,papasi,False
0.4104588394062078,0.6913122376894683,0.4124087591240876,0.0081409579667643,5.186236657441465,0.0,0.0,2642.090909090909,22,fmjoseherrera,False
0.241673126614987,0.5288791513376961,0.5013927576601671,0.0204263417190775,5.034075571262161,0.125,0.0,2776.275,40,fabsid,False
0.3018229166666666,0.5999510771974511,0.5031055900621118,-0.0184593467336684,3.678583158391907,0.05,0.0,2722.95,20,bizoo,False
0.303662456946039,0.6154803755796763,0.4683544303797468,-0.0490282613147654,4.290632326615172,0.0,0.0,2728.1153846153848,26,rookandrookie,False
0.2659649221428973,0.5904373803201675,0.5582369365775828,0.0053942206859795,5.454600671859145,0.1670644391408114,0.0,2839.0498812351543,421,tjychess,False
0.2962541422380831,0.5968852056022872,0.5359127392467586,-0.0090689638174109,5.7235569552687515,0.0909090909090909,0.0,2842.113526570048,414,abik02,False
0.2856893542757417,0.6017839284314855,0.5100671140939598,0.0255410256410256,3.516697966895687,0.1428571428571428,0.0,2751.294117647059,17,isolatedmushroom,False
0.2780216714944748,0.5776694535798331,0.5609581694672864,0.002614762520684,3.958278975360088,0.1111111111111111,0.0,2877.886104783599,439,elconceto,False
0.2957124518613606,0.5522025911338736,0.4803921568627451,-0.0016499999999999,3.784685345521951,0.1,1.0,2695.75,20,toro123,False
0.3408198489751888,0.6199300312980999,0.4814814814814814,-3.379439252337857e-05,5.441678903196926,0.04,0.0,2703.44,25,texasmustang,False
0.3607625899280575,0.6978186936790733,0.5077519379844961,-0.0231829213483145,3.8014656314076016,0.0,0.0,2768.7619047619046,21,f1nal_masquerade,False
0.320155163188871,0.634513946341623,0.4666666666666667,-0.025945632804706,4.375605856253871,0.024390243902439,1.0,2874.439024390244,41,kostik_mostik,False
